Area Code,Date,Market,Market Size,Product,Product Line,Product Type,State,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Inventory,Margin,Marketing,Profit,Sales,Total Expenses,month,date,year
630,12/01/2012,Central,Major Market,Decaf Espresso,Beans,Espresso,Illinois,Decaf,320,320,240,640,250,1820,251,70,157.0,501,94,12,01,2012
630,12/01/2012,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Illinois,Decaf,120,180,130,300,127,830,185,40,122.0,312,63,12,01,2012
847,12/01/2012,Central,Major Market,Colombian,Beans,Coffee,Illinois,Regular,220,300,190,520,224,1191,310,73,194.0,534,116,12,01,2012
641,12/01/2012,Central,Small Market,Darjeeling,Leaves,Tea,Iowa,Regular,210,200,120,410,250,1820,251,70,156.0,501,95,12,01,2012
641,12/01/2012,Central,Small Market,Earl Grey,Leaves,Tea,Iowa,Regular,240,300,170,540,294,1838,360,111,216.0,654,144,12,01,2012
641,12/01/2012,Central,Small Market,Chamomile,Leaves,Herbal Tea,Iowa,Decaf,230,300,200,530,247,1744,329,81,216.0,576,113,12,01,2012
319,12/01/2012,Central,Small Market,Lemon,Leaves,Herbal Tea,Iowa,Decaf,120,170,120,290,127,830,185,40,123.0,312,62,12,01,2012
515,12/01/2012,Central,Small Market,Caffe Mocha,Beans,Espresso,Iowa,Regular,20,50,40,70,23,807,35,6,17.0,58,18,12,01,2012
641,12/01/2012,Central,Small Market,Decaf Espresso,Beans,Espresso,Iowa,Decaf,0,50,40,50,0,344,43,0,32.0,43,11,12,01,2012
319,12/01/2012,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Iowa,Decaf,0,20,10,20,10,594,14,3,-1.0,24,15,12,01,2012
641,12/01/2012,Central,Small Market,Amaretto,Beans,Coffee,Iowa,Regular,10,30,20,40,16,851,25,4,10.0,41,15,12,01,2012
563,12/01/2012,Central,Small Market,Colombian,Beans,Coffee,Iowa,Regular,30,30,10,60,31,1009,38,9,8.0,69,30,12,01,2012
573,12/01/2012,Central,Small Market,Darjeeling,Leaves,Tea,Missouri,Regular,30,40,10,70,38,256,51,12,11.0,89,40,12,01,2012
573,12/01/2012,Central,Small Market,Earl Grey,Leaves,Tea,Missouri,Regular,10,20,-10,30,20,218,25,7,-16.0,45,41,12,01,2012
636,12/01/2012,Central,Small Market,Green Tea,Leaves,Tea,Missouri,Regular,30,40,0,70,39,250,49,14,2.0,88,47,12,01,2012
417,12/01/2012,Central,Small Market,Chamomile,Leaves,Herbal Tea,Missouri,Decaf,40,60,0,100,49,335,69,44,-5.0,118,74,12,01,2012
573,12/01/2012,Central,Small Market,Lemon,Leaves,Herbal Tea,Missouri,Decaf,80,60,20,140,92,1898,68,28,16.0,160,52,12,01,2012
314,12/01/2012,Central,Small Market,Caffe Mocha,Beans,Espresso,Missouri,Regular,60,90,70,150,50,898,73,14,48.0,123,25,12,01,2012
314,12/01/2012,Central,Small Market,Decaf Espresso,Beans,Espresso,Missouri,Decaf,30,60,50,90,31,844,46,8,27.0,77,19,12,01,2012
816,12/01/2012,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Missouri,Decaf,60,70,40,130,63,1075,76,19,36.0,139,40,12,01,2012
573,12/01/2012,Central,Small Market,Colombian,Beans,Coffee,Missouri,Regular,60,90,40,150,68,619,85,25,26.0,153,59,12,01,2012
513,12/01/2012,Central,Major Market,Darjeeling,Leaves,Tea,Ohio,Regular,70,110,70,180,88,817,133,29,72.0,221,61,12,01,2012
740,12/01/2012,Central,Major Market,Earl Grey,Leaves,Tea,Ohio,Regular,110,150,90,260,134,690,186,41,121.0,320,65,12,01,2012
937,12/01/2012,Central,Major Market,Chamomile,Leaves,Herbal Tea,Ohio,Decaf,20,40,30,60,29,490,44,8,25.0,73,19,12,01,2012
330,12/01/2012,Central,Major Market,Lemon,Leaves,Herbal Tea,Ohio,Decaf,30,40,30,70,33,870,49,9,29.0,82,20,12,01,2012
740,12/01/2012,Central,Major Market,Caffe Mocha,Beans,Espresso,Ohio,Regular,190,200,140,390,153,1319,153,42,87.0,306,66,12,01,2012
740,12/01/2012,Central,Major Market,Decaf Espresso,Beans,Espresso,Ohio,Decaf,50,80,40,130,46,422,57,17,6.0,103,51,12,01,2012
513,12/01/2012,Central,Major Market,Amaretto,Beans,Coffee,Ohio,Regular,50,70,40,120,54,424,73,17,29.0,127,44,12,01,2012
614,12/01/2012,Central,Major Market,Colombian,Beans,Coffee,Ohio,Regular,40,50,20,90,41,435,60,13,24.0,101,36,12,01,2012
419,12/01/2012,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Ohio,Decaf,40,70,10,110,47,521,65,42,-6.0,112,71,12,01,2012
262,12/01/2012,Central,Small Market,Darjeeling,Leaves,Tea,Wisconsin,Regular,30,50,20,80,43,466,63,13,28.0,106,35,12,01,2012
920,12/01/2012,Central,Small Market,Earl Grey,Leaves,Tea,Wisconsin,Regular,40,60,0,100,55,627,76,49,-3.0,131,79,12,01,2012
920,12/01/2012,Central,Small Market,Chamomile,Leaves,Herbal Tea,Wisconsin,Decaf,30,60,30,90,41,320,66,12,30.0,107,36,12,01,2012
715,12/01/2012,Central,Small Market,Lemon,Leaves,Herbal Tea,Wisconsin,Decaf,30,40,30,70,34,863,51,9,30.0,85,21,12,01,2012
715,12/01/2012,Central,Small Market,Caffe Mocha,Beans,Espresso,Wisconsin,Regular,100,120,80,220,80,1079,96,24,50.0,176,46,12,01,2012
262,12/01/2012,Central,Small Market,Decaf Espresso,Beans,Espresso,Wisconsin,Decaf,30,40,30,70,24,567,32,7,13.0,56,19,12,01,2012
715,12/01/2012,Central,Small Market,Amaretto,Beans,Coffee,Wisconsin,Regular,60,80,30,140,65,403,80,24,22.0,145,58,12,01,2012
715,12/01/2012,Central,Small Market,Colombian,Beans,Coffee,Wisconsin,Regular,100,140,30,240,105,716,145,95,20.0,250,125,12,01,2012
715,12/01/2012,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,80,110,70,190,83,575,112,27,57.0,195,55,12,01,2012
860,12/01/2012,East,Small Market,Darjeeling,Leaves,Tea,Connecticut,Regular,50,70,50,120,50,898,73,14,47.0,123,26,12,01,2012
959,12/01/2012,East,Small Market,Green Tea,Leaves,Tea,Connecticut,Regular,30,50,40,80,33,818,49,9,28.0,82,21,12,01,2012
475,12/01/2012,East,Small Market,Lemon,Leaves,Herbal Tea,Connecticut,Decaf,50,60,20,110,68,619,85,25,27.0,153,58,12,01,2012
475,12/01/2012,East,Small Market,Mint,Leaves,Herbal Tea,Connecticut,Decaf,40,60,40,100,63,1075,76,19,36.0,139,40,12,01,2012
475,12/01/2012,East,Small Market,Caffe Mocha,Beans,Espresso,Connecticut,Regular,50,70,10,120,55,627,76,49,-2.0,131,78,12,01,2012
959,12/01/2012,East,Small Market,Decaf Espresso,Beans,Espresso,Connecticut,Decaf,40,70,40,110,49,392,65,16,21.0,114,44,12,01,2012
203,12/01/2012,East,Small Market,Colombian,Beans,Coffee,Connecticut,Regular,100,160,110,260,115,1166,174,37,105.0,289,69,12,01,2012
813,12/01/2012,East,Major Market,Darjeeling,Leaves,Tea,Florida,Regular,30,40,30,70,30,882,45,8,26.0,75,19,12,01,2012
863,12/01/2012,East,Major Market,Green Tea,Leaves,Tea,Florida,Regular,30,50,40,80,34,863,51,9,30.0,85,21,12,01,2012
772,12/01/2012,East,Major Market,Chamomile,Leaves,Herbal Tea,Florida,Decaf,10,30,20,40,24,567,32,7,12.0,56,20,12,01,2012
954,12/01/2012,East,Major Market,Lemon,Leaves,Herbal Tea,Florida,Decaf,40,60,20,100,65,403,80,24,23.0,145,57,12,01,2012
561,12/01/2012,East,Major Market,Mint,Leaves,Herbal Tea,Florida,Decaf,60,60,30,120,80,1079,96,24,50.0,176,46,12,01,2012
305,12/01/2012,East,Major Market,Caffe Mocha,Beans,Espresso,Florida,Regular,100,140,30,240,105,716,145,95,21.0,250,124,12,01,2012
407,12/01/2012,East,Major Market,Decaf Espresso,Beans,Espresso,Florida,Decaf,80,110,70,190,83,575,112,27,58.0,195,54,12,01,2012
754,12/01/2012,East,Major Market,Colombian,Beans,Coffee,Florida,Regular,70,120,80,190,88,817,133,29,73.0,221,60,12,01,2012
813,12/01/2012,East,Major Market,Decaf Irish Cream,Beans,Coffee,Florida,Decaf,120,160,110,280,134,690,186,41,122.0,320,64,12,01,2012
617,12/01/2012,East,Major Market,Darjeeling,Leaves,Tea,Massachusetts,Regular,30,50,40,80,33,870,49,9,29.0,82,20,12,01,2012
857,12/01/2012,East,Major Market,Green Tea,Leaves,Tea,Massachusetts,Regular,30,40,30,70,29,490,44,8,25.0,73,19,12,01,2012
508,12/01/2012,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Decaf,30,40,10,70,46,422,57,17,7.0,103,50,12,01,2012
339,12/01/2012,East,Major Market,Caffe Mocha,Beans,Espresso,Massachusetts,Regular,40,50,-10,90,47,571,52,42,-20.0,99,72,12,01,2012
351,12/01/2012,East,Major Market,Regular Espresso,Beans,Espresso,Massachusetts,Regular,150,140,80,290,153,1319,153,42,87.0,306,66,12,01,2012
351,12/01/2012,East,Major Market,Colombian,Beans,Coffee,Massachusetts,Regular,60,390,360,450,67,-3534,443,22,390.0,510,53,12,01,2012
603,12/01/2012,East,Small Market,Darjeeling,Leaves,Tea,New Hampshire,Regular,10,30,20,40,16,851,25,4,10.0,41,15,12,01,2012
603,12/01/2012,East,Small Market,Green Tea,Leaves,Tea,New Hampshire,Regular,0,40,30,40,0,344,43,0,32.0,43,11,12,01,2012
603,12/01/2012,East,Small Market,Lemon,Leaves,Herbal Tea,New Hampshire,Decaf,20,40,10,60,39,250,49,14,2.0,88,47,12,01,2012
603,12/01/2012,East,Small Market,Caffe Mocha,Beans,Espresso,New Hampshire,Regular,40,70,10,110,49,335,69,44,-4.0,118,73,12,01,2012
603,12/01/2012,East,Small Market,Regular Espresso,Beans,Espresso,New Hampshire,Regular,10,30,0,40,20,218,25,7,-16.0,45,41,12,01,2012
603,12/01/2012,East,Small Market,Amaretto,Beans,Coffee,New Hampshire,Regular,40,70,50,110,52,327,75,16,37.0,127,38,12,01,2012
603,12/01/2012,East,Small Market,Colombian,Beans,Coffee,New Hampshire,Regular,40,60,30,100,48,462,74,15,28.0,122,46,12,01,2012
716,12/01/2012,East,Major Market,Darjeeling,Leaves,Tea,New York,Regular,90,120,90,210,86,1003,124,24,89.0,210,35,12,01,2012
718,12/01/2012,East,Major Market,Earl Grey,Leaves,Tea,New York,Regular,120,190,150,310,123,959,179,34,133.0,302,46,12,01,2012
518,12/01/2012,East,Major Market,Green Tea,Leaves,Tea,New York,Regular,50,80,60,130,54,601,79,15,52.0,133,27,12,01,2012
607,12/01/2012,East,Major Market,Lemon,Leaves,Herbal Tea,New York,Decaf,220,320,210,540,294,1727,453,111,309.0,747,144,12,01,2012
716,12/01/2012,East,Major Market,Mint,Leaves,Herbal Tea,New York,Decaf,180,-80,-150,100,241,5121,-93,74,-189.0,148,96,12,01,2012
212,12/01/2012,East,Major Market,Caffe Mocha,Beans,Espresso,New York,Regular,130,-70,-210,60,135,3641,-69,122,-224.0,66,155,12,01,2012
718,12/01/2012,East,Major Market,Regular Espresso,Beans,Espresso,New York,Regular,240,400,320,640,250,723,407,70,312.0,657,95,12,01,2012
845,12/01/2012,East,Major Market,Colombian,Beans,Coffee,New York,Regular,250,370,250,620,279,2642,420,97,271.0,699,149,12,01,2012
318,12/01/2012,South,Small Market,Colombian,Beans,Coffee,Louisiana,Regular,50,90,70,140,49,845,71,13,46.0,120,25,12,01,2012
225,12/01/2012,South,Small Market,Decaf Irish Cream,Beans,Coffee,Louisiana,Decaf,40,60,50,100,34,863,51,9,31.0,85,20,12,01,2012
225,12/01/2012,South,Small Market,Chamomile,Leaves,Herbal Tea,Louisiana,Decaf,80,110,70,190,94,540,120,31,77.0,214,43,12,01,2012
985,12/01/2012,South,Small Market,Lemon,Leaves,Herbal Tea,Louisiana,Decaf,60,80,30,140,68,619,85,25,26.0,153,59,12,01,2012
985,12/01/2012,South,Small Market,Caffe Latte,Beans,Espresso,Louisiana,Regular,40,60,0,100,55,-1053,76,49,-3.0,131,79,12,01,2012
985,12/01/2012,South,Small Market,Caffe Mocha,Beans,Espresso,Louisiana,Regular,30,50,20,80,41,320,66,12,31.0,107,35,12,01,2012
225,12/01/2012,South,Small Market,Decaf Espresso,Beans,Espresso,Louisiana,Decaf,30,50,20,80,43,466,63,13,27.0,106,36,12,01,2012
505,12/01/2012,South,Small Market,Colombian,Beans,Coffee,New Mexico,Regular,50,90,50,140,48,462,74,15,27.0,122,47,12,01,2012
505,12/01/2012,South,Small Market,Decaf Irish Cream,Beans,Coffee,New Mexico,Decaf,100,90,40,190,92,1898,68,28,16.0,160,52,12,01,2012
505,12/01/2012,South,Small Market,Chamomile,Leaves,Herbal Tea,New Mexico,Decaf,10,20,10,30,16,851,25,4,9.0,41,16,12,01,2012
505,12/01/2012,South,Small Market,Lemon,Leaves,Herbal Tea,New Mexico,Decaf,20,40,20,60,31,1009,38,9,7.0,69,31,12,01,2012
505,12/01/2012,South,Small Market,Caffe Latte,Beans,Espresso,New Mexico,Regular,10,20,-10,30,20,-598,25,7,-15.0,45,40,12,01,2012
505,12/01/2012,South,Small Market,Caffe Mocha,Beans,Espresso,New Mexico,Regular,30,60,10,90,49,335,69,44,-5.0,118,74,12,01,2012
505,12/01/2012,South,Small Market,Decaf Espresso,Beans,Espresso,New Mexico,Decaf,30,30,0,60,38,256,51,12,12.0,89,39,12,01,2012
405,12/01/2012,South,Small Market,Colombian,Beans,Coffee,Oklahoma,Regular,90,130,100,220,81,551,104,26,66.0,185,38,12,01,2012
580,12/01/2012,South,Small Market,Decaf Irish Cream,Beans,Coffee,Oklahoma,Decaf,30,60,50,90,33,870,49,9,28.0,82,21,12,01,2012
405,12/01/2012,South,Small Market,Chamomile,Leaves,Herbal Tea,Oklahoma,Decaf,60,70,20,130,65,403,80,24,22.0,145,58,12,01,2012
580,12/01/2012,South,Small Market,Lemon,Leaves,Herbal Tea,Oklahoma,Decaf,90,140,30,230,105,716,145,95,20.0,250,125,12,01,2012
918,12/01/2012,South,Small Market,Caffe Latte,Beans,Espresso,Oklahoma,Regular,100,140,90,240,134,-2248,186,41,121.0,320,65,12,01,2012
580,12/01/2012,South,Small Market,Caffe Mocha,Beans,Espresso,Oklahoma,Regular,20,30,20,50,29,490,44,8,24.0,73,20,12,01,2012
405,12/01/2012,South,Small Market,Decaf Espresso,Beans,Espresso,Oklahoma,Decaf,60,110,60,170,88,817,133,29,72.0,221,61,12,01,2012
972,12/01/2012,South,Major Market,Colombian,Beans,Coffee,Texas,Regular,280,340,240,620,241,1321,284,74,188.0,525,96,12,01,2012
682,12/01/2012,South,Major Market,Decaf Irish Cream,Beans,Coffee,Texas,Decaf,50,60,40,110,43,531,56,14,30.0,99,26,12,01,2012
469,12/01/2012,South,Major Market,Chamomile,Leaves,Herbal Tea,Texas,Decaf,50,60,30,110,54,424,73,17,28.0,127,45,12,01,2012
214,12/01/2012,South,Major Market,Lemon,Leaves,Herbal Tea,Texas,Decaf,30,60,30,90,41,435,60,13,24.0,101,36,12,01,2012
512,12/01/2012,South,Major Market,Caffe Latte,Beans,Espresso,Texas,Regular,50,70,30,120,67,-1239,101,22,47.0,168,54,12,01,2012
972,12/01/2012,South,Major Market,Caffe Mocha,Beans,Espresso,Texas,Regular,90,140,110,230,123,959,179,34,133.0,302,46,12,01,2012
214,12/01/2012,South,Major Market,Decaf Espresso,Beans,Espresso,Texas,Decaf,40,60,40,100,54,601,79,15,52.0,133,27,12,01,2012
435,12/01/2012,West,Small Market,Chamomile,Leaves,Herbal Tea,Utah,Decaf,40,70,40,110,52,327,75,16,36.0,127,39,12,01,2012
801,12/01/2012,West,Small Market,Lemon,Leaves,Herbal Tea,Utah,Decaf,40,70,40,110,48,462,74,15,28.0,122,46,12,01,2012
435,12/01/2012,West,Small Market,Mint,Leaves,Herbal Tea,Utah,Decaf,80,60,20,140,92,1898,68,28,17.0,160,51,12,01,2012
435,12/01/2012,West,Small Market,Darjeeling,Leaves,Tea,Utah,Regular,30,50,0,80,49,335,69,44,-4.0,118,73,12,01,2012
801,12/01/2012,West,Small Market,Earl Grey,Leaves,Tea,Utah,Regular,20,40,10,60,38,256,51,12,12.0,89,39,12,01,2012
435,12/01/2012,West,Small Market,Green Tea,Leaves,Tea,Utah,Regular,10,20,0,30,20,218,25,7,-15.0,45,40,12,01,2012
435,12/01/2012,West,Small Market,Amaretto,Beans,Coffee,Utah,Regular,70,90,50,160,63,1075,76,19,36.0,139,40,12,01,2012
801,12/01/2012,West,Small Market,Colombian,Beans,Coffee,Utah,Regular,50,80,50,130,49,392,65,16,21.0,114,44,12,01,2012
435,12/01/2012,West,Small Market,Decaf Irish Cream,Beans,Coffee,Utah,Decaf,80,100,50,180,68,619,85,25,26.0,153,59,12,01,2012
435,12/01/2012,West,Small Market,Caffe Latte,Beans,Espresso,Utah,Regular,30,40,30,70,31,844,46,8,26.0,77,20,12,01,2012
435,12/01/2012,West,Small Market,Caffe Mocha,Beans,Espresso,Utah,Regular,90,110,70,200,94,540,120,31,77.0,214,43,12,01,2012
435,12/01/2012,West,Small Market,Decaf Espresso,Beans,Espresso,Utah,Decaf,40,70,50,110,50,898,73,14,47.0,123,26,12,01,2012
626,12/01/2012,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Decaf,80,110,80,190,86,1003,124,24,89.0,210,35,12,01,2012
415,12/01/2012,West,Major Market,Lemon,Leaves,Herbal Tea,California,Decaf,220,260,170,480,241,1321,284,74,188.0,525,96,12,01,2012
805,12/01/2012,West,Major Market,Mint,Leaves,Herbal Tea,California,Decaf,40,50,30,90,43,531,56,14,29.0,99,27,12,01,2012
916,12/01/2012,West,Major Market,Darjeeling,Leaves,Tea,California,Regular,90,130,110,220,123,959,179,34,134.0,302,45,12,01,2012
619,12/01/2012,West,Major Market,Earl Grey,Leaves,Tea,California,Regular,30,60,50,90,54,601,79,15,53.0,133,26,12,01,2012
213,12/01/2012,West,Major Market,Green Tea,Leaves,Tea,California,Regular,40,80,50,120,67,677,101,22,47.0,168,54,12,01,2012
951,12/01/2012,West,Major Market,Amaretto,Beans,Coffee,California,Regular,150,-30,-90,120,127,2947,-25,40,-88.0,102,63,12,01,2012
707,12/01/2012,West,Major Market,Colombian,Beans,Coffee,California,Regular,330,500,350,830,279,2642,420,97,271.0,699,149,12,01,2012
714,12/01/2012,West,Major Market,Decaf Irish Cream,Beans,Coffee,California,Decaf,260,-40,-150,220,224,4216,-32,73,-149.0,192,117,12,01,2012
916,12/01/2012,West,Major Market,Caffe Latte,Beans,Espresso,California,Regular,240,240,160,480,250,1820,251,70,157.0,501,94,12,01,2012
530,12/01/2012,West,Major Market,Caffe Mocha,Beans,Espresso,California,Regular,130,180,40,310,135,940,187,122,31.0,322,156,12,01,2012
209,12/01/2012,West,Major Market,Decaf Espresso,Beans,Espresso,California,Decaf,240,310,210,550,247,1744,329,81,216.0,576,113,12,01,2012
702,12/01/2012,West,Small Market,Chamomile,Leaves,Herbal Tea,Nevada,Decaf,120,170,30,290,135,940,187,122,32.0,322,155,12,01,2012
775,12/01/2012,West,Small Market,Lemon,Leaves,Herbal Tea,Nevada,Decaf,210,280,170,490,224,1191,310,73,194.0,534,116,12,01,2012
775,12/01/2012,West,Small Market,Mint,Leaves,Herbal Tea,Nevada,Decaf,120,170,120,290,127,830,185,40,122.0,312,63,12,01,2012
702,12/01/2012,West,Small Market,Darjeeling,Leaves,Tea,Nevada,Regular,180,240,150,420,247,1744,329,81,215.0,576,114,12,01,2012
702,12/01/2012,West,Small Market,Earl Grey,Leaves,Tea,Nevada,Regular,180,180,100,360,250,1820,251,70,157.0,501,94,12,01,2012
775,12/01/2012,West,Small Market,Green Tea,Leaves,Tea,Nevada,Regular,210,-210,-320,0,294,8252,-294,111,-408.0,31,145,12,01,2012
775,12/01/2012,West,Small Market,Colombian,Beans,Coffee,Nevada,Regular,40,60,20,100,39,250,49,14,1.0,88,48,12,01,2012
702,12/01/2012,West,Small Market,Decaf Irish Cream,Beans,Coffee,Nevada,Decaf,30,50,30,80,31,1009,38,9,8.0,69,30,12,01,2012
702,12/01/2012,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Regular,0,40,30,40,0,344,43,0,31.0,43,12,12,01,2012
775,12/01/2012,West,Small Market,Caffe Mocha,Beans,Espresso,Nevada,Regular,10,20,10,30,16,851,25,4,10.0,41,15,12,01,2012
702,12/01/2012,West,Small Market,Decaf Espresso,Beans,Espresso,Nevada,Decaf,20,30,20,50,23,807,35,6,17.0,58,18,12,01,2012
541,12/01/2012,West,Small Market,Chamomile,Leaves,Herbal Tea,Oregon,Decaf,20,30,20,50,24,829,36,6,19.0,60,17,12,01,2012
541,12/01/2012,West,Small Market,Lemon,Leaves,Herbal Tea,Oregon,Decaf,70,100,70,170,81,551,104,26,66.0,185,38,12,01,2012
971,12/01/2012,West,Small Market,Darjeeling,Leaves,Tea,Oregon,Regular,20,30,30,50,29,490,44,8,25.0,73,19,12,01,2012
971,12/01/2012,West,Small Market,Earl Grey,Leaves,Tea,Oregon,Regular,60,100,60,160,88,817,133,29,73.0,221,60,12,01,2012
503,12/01/2012,West,Small Market,Green Tea,Leaves,Tea,Oregon,Regular,90,140,100,230,134,690,186,41,121.0,320,65,12,01,2012
503,12/01/2012,West,Small Market,Amaretto,Beans,Coffee,Oregon,Regular,50,80,20,130,47,521,65,42,-7.0,112,72,12,01,2012
503,12/01/2012,West,Small Market,Colombian,Beans,Coffee,Oregon,Regular,40,70,20,110,41,482,57,13,1.0,98,56,12,01,2012
503,12/01/2012,West,Small Market,Decaf Irish Cream,Beans,Coffee,Oregon,Decaf,40,80,50,120,41,435,60,13,25.0,101,35,12,01,2012
971,12/01/2012,West,Small Market,Caffe Latte,Beans,Espresso,Oregon,Regular,40,50,10,90,46,422,57,17,6.0,103,51,12,01,2012
503,12/01/2012,West,Small Market,Caffe Mocha,Beans,Espresso,Oregon,Regular,50,70,40,120,54,424,73,17,28.0,127,45,12,01,2012
971,12/01/2012,West,Small Market,Decaf Espresso,Beans,Espresso,Oregon,Decaf,150,140,80,290,153,1319,153,42,87.0,306,66,12,01,2012
509,12/01/2012,West,Small Market,Chamomile,Leaves,Herbal Tea,Washington,Decaf,100,160,110,260,115,1166,174,37,105.0,289,69,12,01,2012
425,12/01/2012,West,Small Market,Lemon,Leaves,Herbal Tea,Washington,Decaf,40,70,50,110,49,845,71,13,46.0,120,25,12,01,2012
509,12/01/2012,West,Small Market,Darjeeling,Leaves,Tea,Washington,Regular,30,40,20,70,41,320,66,12,30.0,107,36,12,01,2012
509,12/01/2012,West,Small Market,Earl Grey,Leaves,Tea,Washington,Regular,30,40,20,70,43,466,63,13,28.0,106,35,12,01,2012
360,12/01/2012,West,Small Market,Green Tea,Leaves,Tea,Washington,Regular,40,50,-10,90,55,627,76,49,-3.0,131,79,12,01,2012
253,12/01/2012,West,Small Market,Colombian,Beans,Coffee,Washington,Regular,80,120,80,200,72,461,104,23,58.0,176,46,12,01,2012
509,12/01/2012,West,Small Market,Decaf Irish Cream,Beans,Coffee,Washington,Decaf,120,170,50,290,105,716,145,95,20.0,250,125,12,01,2012
253,12/01/2012,West,Small Market,Caffe Latte,Beans,Espresso,Washington,Regular,20,30,20,50,24,567,32,7,13.0,56,19,12,01,2012
509,12/01/2012,West,Small Market,Caffe Mocha,Beans,Espresso,Washington,Regular,60,80,30,140,65,403,80,24,23.0,145,57,12,01,2012
253,12/01/2012,West,Small Market,Decaf Espresso,Beans,Espresso,Washington,Decaf,70,100,60,170,80,1079,96,24,51.0,176,45,12,01,2012
720,01/01/2013,Central,Major Market,Chamomile,Leaves,Herbal Tea,Colorado,Decaf,140,160,110,300,170,1091,171,47,154.0,382,76,01,01,2013
720,01/01/2013,Central,Major Market,Lemon,Leaves,Herbal Tea,Colorado,Decaf,50,80,20,130,63,435,87,57,0.0,168,91,01,01,2013
970,01/01/2013,Central,Major Market,Mint,Leaves,Herbal Tea,Colorado,Decaf,50,70,40,120,60,336,80,19,51.0,157,49,01,01,2013
719,01/01/2013,Central,Major Market,Darjeeling,Leaves,Tea,Colorado,Regular,40,70,20,110,58,338,72,22,26.0,145,58,01,01,2013
719,01/01/2013,Central,Major Market,Earl Grey,Leaves,Tea,Colorado,Regular,50,70,40,120,64,965,76,19,56.0,157,42,01,01,2013
303,01/01/2013,Central,Major Market,Green Tea,Leaves,Tea,Colorado,Regular,30,50,30,80,44,623,56,14,47.0,112,27,01,01,2013
720,01/01/2013,Central,Major Market,Caffe Mocha,Beans,Espresso,Colorado,Regular,60,90,70,150,54,456,80,15,84.0,150,27,01,01,2013
719,01/01/2013,Central,Major Market,Decaf Espresso,Beans,Espresso,Colorado,Decaf,80,130,80,210,72,558,108,23,83.0,201,58,01,01,2013
719,01/01/2013,Central,Major Market,Amaretto,Beans,Coffee,Colorado,Regular,90,130,100,220,89,777,130,24,146.0,245,38,01,01,2013
